date,TSI,DNI,GHI,Air_P,RH,Power
2019-1-5 16:00,722.13,37.266667,586.155333,860.38,5.09,19.38
2019-1-5 16:15,688.07,37.8,558.222,860.36,5.56,18.49
2019-1-5 16:30,639.27,34.266667,518.976667,860.22,7.58,17.28
2019-1-5 16:45,596.53,34.866667,483.789333,859.98,15.28,16.04
2019-1-5 17:00,538.6,33.4,437.016667,859.86,15.13,14.46
2019-1-5 17:15,477.13,31.8,387.053333,859.8,16.42,12.55
2019-1-5 17:30,397.67,30,322.634,859.84,16.6,10.05
2019-1-5 17:45,317.47,25.2,257.458,859.95,16.19,7.55
2019-1-5 18:00,236.8,20.533333,191.74,859.8,15.69,5.04
2019-1-5 18:15,142.33,13.4,115.358667,859.84,15.27,2.54
2019-1-5 18:30,41.87,4.066667,33.562667,859.58,15.52,0.69
2019-1-5 18:45,1,0,0,859.58,15.52,0
2019-1-5 19:00,1,0,0,859.94,14.75,0
2019-1-5 19:15,1,0,0,860.16,14.75,0
2019-1-5 19:30,1,0,0,860.29,15.26,0
2019-1-5 19:45,1,0,0,860.49,15.97,0
2019-1-5 20:00,1,0,0,860.69,15.67,0
2019-1-5 20:15,1,0,0,860.97,15.52,0
2019-1-5 20:30,1,0,0,861.24,16.23,0
2019-1-5 20:45,1,0,0,861.56,16.32,0
2019-1-5 21:00,1,0,0,861.81,14.96,0
2019-1-5 21:15,1,0,0,862.01,17.35,0
2019-1-5 21:30,1,0,0,862.15,20.2,0
2019-1-5 21:45,1,0,0,862.45,21.72,0
2019-1-5 22:00,1,0,0,862.52,22.42,0
2019-1-5 22:15,1,0,0,862.76,22.73,0
2019-1-5 22:30,1,0,0,862.94,23.19,0
2019-1-5 22:45,1,0,0,862.81,26.91,0
2019-1-5 23:00,1,0,0,862.56,28.21,0
2019-1-5 23:15,1,0,0,862.51,27.52,0
2019-1-5 23:30,1,0,0,862.38,28.31,0
2019-1-5 23:45,1,0,0,862.26,32.64,0
2019-1-6 0:00,1,0,0,862.21,34.21,0
2019-1-6 0:15,1,0,0,862.27,34.96,0
2019-1-6 0:30,1,0,0,862.29,36.71,0
2019-1-6 0:45,1,0,0,862.08,39.8,0
2019-1-6 1:00,1,0,0,861.97,35.38,0
2019-1-6 1:15,1,0,0,862.09,33.53,0
2019-1-6 1:30,1,0,0,862.1,29.22,0
2019-1-6 1:45,1,0,0,862.02,28.92,0
2019-1-6 2:00,1,0,0,861.94,32.92,0
2019-1-6 2:15,1,0,0,861.97,34.27,0
2019-1-6 2:30,1,0,0,862,35.64,0
2019-1-6 2:45,1,0,0,861.91,38.25,0
2019-1-6 3:00,1,0,0,861.79,36.17,0
2019-1-6 3:15,1,0,0,861.68,36.46,0
2019-1-6 3:30,1,0,0,861.59,38.13,0
2019-1-6 3:45,1,0,0,861.52,37.73,0
2019-1-6 4:00,1,0,0,861.42,38.41,0
2019-1-6 4:15,1,0,0,861.34,43.24,0
2019-1-6 4:30,1,0,0,861.34,42.98,0
2019-1-6 4:45,1,0,0,861.35,43.69,0
2019-1-6 5:00,1,0,0,861.31,43.05,0
2019-1-6 5:15,1,0,0,861.21,43.33,0
2019-1-6 5:30,1,0,0,861.11,41.85,0
2019-1-6 5:45,1,0,0,861.01,42.15,0
2019-1-6 6:00,1,0,0,861.1,42.79,0
2019-1-6 6:15,1,0,0,861.16,43.31,0
2019-1-6 6:30,1,0,0,861.32,45.15,0
2019-1-6 6:45,1,0,0,861.42,46.97,0
2019-1-6 7:00,1,0,0,861.49,47.14,0
2019-1-6 7:15,1,0,0,861.62,46.85,0
2019-1-6 7:30,1,0,0,861.65,47.74,0
2019-1-6 7:45,1,0,0,861.71,50.68,0
2019-1-6 8:00,1,0,0,861.85,49.69,0
2019-1-6 8:15,1.27,0.466667,0.703333,861.97,49.04,0
2019-1-6 8:30,7.67,5.4,6.658667,862.12,50.4,0.08
2019-1-6 8:45,100.6,21.533333,81.850667,862.3,52.66,1.83
2019-1-6 9:00,220.2,69.066667,178.802,862.44,50.01,4.48
2019-1-6 9:15,164,124.333333,133.006,862.41,52.09,6.97
2019-1-6 9:30,314,159.466667,254.913333,862.31,46.54,9.58
2019-1-6 9:45,499.07,187.066667,405.350667,862.31,39.88,12.01
2019-1-6 10:00,591.4,227.6,480.65,862.38,42.42,14.05
2019-1-6 10:15,641.93,263.4,521.414667,862.52,41.49,15.73
2019-1-6 10:30,692.13,293.133333,562.282,862.59,40.3,17.2
2019-1-6 10:45,731.87,310.2,594.275333,862.68,41.48,18.43
2019-1-6 11:00,760.93,310.666667,617.66,862.77,40.67,19.38
2019-1-6 11:15,806.8,296.2,655.282667,862.75,39.33,20.48
2019-1-6 11:30,855.6,265.066667,694.800667,862.47,37.21,21.48
2019-1-6 11:45,903.4,229.6,733.724,862.16,35.34,22.33
2019-1-6 12:00,943,190.666667,765.878,861.88,29.86,22.96
2019-1-6 12:15,977.07,154.133333,793.378,861.52,27.19,23.52
2019-1-6 12:30,1005.27,123.2,816.384667,861.2,24.45,24.01
2019-1-6 12:45,1012.4,99.933333,822.175333,860.79,24.08,24.15
2019-1-6 13:00,1029.6,81.466667,836.033333,860.3,22.25,24.78
2019-1-6 13:15,1029.27,72,835.656,860.07,22.29,24.76
2019-1-6 13:30,1035.4,62.6,840.635333,859.61,20.18,24.84
2019-1-6 13:45,1027,56.533333,833.708,859.18,17.02,24.74
2019-1-6 14:00,1015.6,51.066667,824.342,858.64,15.27,24.66
2019-1-6 14:15,996.53,49.4,809.023333,858.08,13.13,24.92
2019-1-6 14:30,960.8,46.2,779.954,857.89,12.31,24.64
2019-1-6 14:45,923.93,45.066667,750.181333,857.61,11.93,24.21
2019-1-6 15:00,887.73,43.8,720.353333,857.4,11.11,23.52
2019-1-6 15:15,850.87,43.333333,690.633333,857.18,10.44,22.88
2019-1-6 15:30,814.07,41.666667,660.642,857.05,9.94,22.04
2019-1-6 15:45,772.53,40.733333,626.972667,857.01,9.7,21.17
2019-1-6 16:00,729.2,40.133333,591.731333,856.88,9.15,20.17
2019-1-6 16:15,685.87,39.333333,556.382667,856.95,9.81,18.93
2019-1-6 16:30,643.93,37.733333,522.441333,856.87,9.47,17.63
2019-1-6 16:45,593,36.666667,481.136667,856.94,10.07,16.07
2019-1-6 17:00,540.27,35,438.263333,856.93,10.56,14.42
2019-1-6 17:15,477.6,33.266667,387.271333,857.01,10.97,12.47
2019-1-6 17:30,402.8,30.266667,326.748667,857.11,11.21,10.19
2019-1-6 17:45,319.13,26.866667,258.703333,857.1,11.76,7.6
2019-1-6 18:00,233.67,22.2,189.468,857.22,12.56,5.02
2019-1-6 18:15,147.73,15,119.688667,857.46,13.3,2.71
2019-1-6 18:30,45.07,5.533333,36.16,857.55,14.34,0.7
2019-1-6 18:45,0.67,0,0.378667,857.71,14.7,0
2019-1-6 19:00,0,0,0,857.9,14.98,0
2019-1-6 19:15,0,0,0,858.12,15.14,0
2019-1-6 19:30,0,0,0,858.4,16.27,0
2019-1-6 19:45,0,0,0,858.63,16.71,0
2019-1-6 20:00,0,0,0,858.76,16.28,0
2019-1-6 20:15,0,0,0,858.94,16.58,0
2019-1-6 20:30,0,0,0,859.21,16.45,0
2019-1-6 20:45,0,0,0,859.39,16.51,0
2019-1-6 21:00,0,0,0,859.54,16.86,0
2019-1-6 21:15,0,0,0,859.6,16.3,0
2019-1-6 21:30,0,0,0,859.76,16.19,0
2019-1-6 21:45,0,0,0,859.86,16.28,0
2019-1-6 22:00,0,0,0,860.02,16.43,0
2019-1-6 22:15,0,0,0,860.13,16.89,0
2019-1-6 22:30,0,0,0,860.26,17.16,0
2019-1-6 22:45,0,0,0,860.31,17.51,0
2019-1-6 23:00,0,0,0,860.31,17.54,0
2019-1-6 23:15,0,0,0,860.32,18.01,0
2019-1-6 23:30,0,0,0,860.39,18.5,0
2019-1-6 23:45,0,0,0,860.47,18.74,0
2019-1-7 0:00,0,0,0,860.43,18.77,0
2019-1-7 0:15,0,0,0,860.44,19.59,0
2019-1-7 0:30,0,0,0,860.5,19.79,0
2019-1-7 0:45,0,0,0,860.54,19.45,0
2019-1-7 1:00,0,0,0,860.64,19.83,0
2019-1-7 1:15,0,0,0,860.58,19.55,0
2019-1-7 1:30,0,0,0,860.64,19.07,0
2019-1-7 1:45,0,0,0,860.75,18.77,0
2019-1-7 2:00,0,0,0,860.85,18.99,0
2019-1-7 2:15,0,0,0,860.99,19.03,0
2019-1-7 2:30,0,0,0,861.07,19.01,0
2019-1-7 2:45,0,0,0,861.06,19.35,0
2019-1-7 3:00,0,0,0,861.03,19.32,0
2019-1-7 3:15,0,0,0,860.89,19.22,0
2019-1-7 3:30,0,0,0,860.91,19.19,0
2019-1-7 3:45,0,0,0,860.82,19.33,0
2019-1-7 4:00,0,0,0,860.66,19.51,0
2019-1-7 4:15,0,0,0,860.57,19.32,0
2019-1-7 4:30,0,0,0,860.57,19.73,0
2019-1-7 4:45,0,0,0,860.41,19.66,0
2019-1-7 5:00,0,0,0,860.37,19.75,0
2019-1-7 5:15,0,0,0,860.33,19.13,0
2019-1-7 5:30,0,0,0,860.28,19.29,0
2019-1-7 5:45,0,0,0,860.22,19.3,0
2019-1-7 6:00,0,0,0,860.18,19.01,0
2019-1-7 6:15,0,0,0,860.24,18.88,0
2019-1-7 6:30,0,0,0,860.29,18.96,0
2019-1-7 6:45,0,0,0,860.41,19.19,0
2019-1-7 7:00,0,0,0,860.53,19.41,0
2019-1-7 7:15,0,0,0,860.64,19.65,0
2019-1-7 7:30,0,0,0,860.83,20.79,0
2019-1-7 7:45,0,0,0,861.03,22.19,0
2019-1-7 8:00,0,0,0,861.27,25.12,0
2019-1-7 8:15,0.4,0.266667,0.486667,861.5,25.33,0
2019-1-7 8:30,6.27,4.733333,5.468,861.7,24.71,0
2019-1-7 8:45,102.2,21.933333,83.094,861.86,23.52,2
2019-1-7 9:00,250.67,72.533333,203.540667,861.98,19.54,4.9
2019-1-7 9:15,197.47,129.4,160.342667,861.94,21.04,7.41
2019-1-7 9:30,336.6,164.133333,273.318667,862,21.45,10.05
2019-1-7 9:45,531,195.466667,431.442667,862.01,20.85,12.46
2019-1-7 10:00,618.27,225.4,502.303333,862.21,20.85,14.4
2019-1-7 10:15,670.73,264.8,545.014667,862.42,20.64,16.1
2019-1-7 10:30,720.73,291.133333,585.668,862.52,18.76,17.53
2019-1-7 10:45,767,304.8,623.074,862.49,19.79,18.82
2019-1-7 11:00,813.33,302.866667,660.696667,862.51,16.69,20.03
2019-1-7 11:15,856.67,277.8,695.937333,862.37,15.52,21.1
2019-1-7 11:30,894.47,236.933333,726.361333,862.23,15.33,22.05
2019-1-7 11:45,927.73,197.133333,753.428,861.99,14.99,22.72
2019-1-7 12:00,965.8,161.266667,784.338,861.69,14.34,23.47
2019-1-7 12:15,994.4,128.733333,807.398667,861.36,13.63,23.9
2019-1-7 12:30,1027.2,102.6,834.141333,860.87,10.88,24.59
2019-1-7 12:45,1045.47,79.6,849.080667,860.58,10.31,25.15
2019-1-7 13:00,1053.67,64.6,855.685333,860.16,10.24,25.37
2019-1-7 13:15,1057.8,55.2,858.988,859.76,9.47,25.52
2019-1-7 13:30,1059.8,48.6,860.610667,859.4,9.02,25.6
2019-1-7 13:45,1051.93,44.866667,854.17,858.88,8.79,25.54
2019-1-7 14:00,1036.6,42.266667,841.609333,858.64,8.73,25.37
2019-1-7 14:15,1009.93,39.866667,819.633333,858.34,8.78,25.02
2019-1-7 14:30,970.13,38.266667,787.206667,857.98,8.29,24.4
2019-1-7 14:45,930.73,38.066667,755.376667,857.66,8.46,23.92
2019-1-7 15:00,894.73,37.533333,725.874,857.35,8.43,23.29
2019-1-7 15:15,858.2,37.733333,696.371333,857.05,8.17,22.64
2019-1-7 15:30,820.47,37.4,665.732667,856.74,8.26,21.98
2019-1-7 15:45,776.47,37.133333,630.274,856.63,8.59,21.08
2019-1-7 16:00,733.8,37.4,595.629333,856.43,8.74,20.15
2019-1-7 16:15,690.8,35.8,560.442,856.4,9.04,18.97
2019-1-7 16:30,647.6,34.733333,525.092667,856.39,9.33,17.67
2019-1-7 16:45,599.73,33.533333,486.713333,856.47,9.71,16.22
2019-1-7 17:00,545.33,32,442.486,856.56,10.41,14.51
2019-1-7 17:15,484.07,31,393.061333,856.61,11.19,12.62
2019-1-7 17:30,409.67,28.666667,332.649333,856.54,11.65,10.37
2019-1-7 17:45,326.53,25.466667,265.144,856.61,12.07,7.8
2019-1-7 18:00,239.27,21,194.284,856.74,12.41,5.22
2019-1-7 18:15,148.53,14.4,120.609333,856.91,13.35,2.8
2019-1-7 18:30,47.6,5.266667,38.652,857.15,14.21,0.76
2019-1-7 18:45,0.4,0,0.324667,857.47,15.21,0
2019-1-7 19:00,0,0,0,857.68,16.05,0
2019-1-7 19:15,0,0,0,858.12,20.65,0
2019-1-7 19:30,0,0,0,858.29,23.2,0
2019-1-7 19:45,0,0,0,858.41,26.26,0
2019-1-7 20:00,0,0,0,858.54,24.79,0
2019-1-7 20:15,0,0,0,858.59,20.71,0
2019-1-7 20:30,0,0,0,858.77,19.28,0
2019-1-7 20:45,0,0,0,858.8,19.23,0
2019-1-7 21:00,0,0,0,858.87,19.36,0
2019-1-7 21:15,0,0,0,859.06,19.87,0
2019-1-7 21:30,0,0,0,859.04,20.45,0
2019-1-7 21:45,0,0,0,859.13,19.79,0
2019-1-7 22:00,0,0,0,859.18,19.77,0
2019-1-7 22:15,0,0,0,859.1,19.81,0
2019-1-7 22:30,0,0,0,858.98,19.85,0
2019-1-7 22:45,0,0,0,859.08,20.81,0
2019-1-7 23:00,0,0,0,859.4,23.33,0
2019-1-7 23:15,0,0,0,859.58,23.35,0
2019-1-7 23:30,0,0,0,859.51,22.83,0
2019-1-7 23:45,0,0,0,859.26,23.71,0
2019-1-8 0:00,0,0,0,859.35,22.54,0
2019-1-8 0:15,0,0,0,859.35,24.73,0
2019-1-8 0:30,0,0,0,859.11,24.91,0
2019-1-8 0:45,0,0,0,859.08,23.51,0
2019-1-8 1:00,0,0,0,859.1,23.7,0
2019-1-8 1:15,0,0,0,858.91,25.17,0
2019-1-8 1:30,0,0,0,858.91,27.93,0
2019-1-8 1:45,0,0,0,859.13,28.45,0
2019-1-8 2:00,0,0,0,858.94,27.95,0
2019-1-8 2:15,0,0,0,858.54,26.67,0
2019-1-8 2:30,0,0,0,858.52,26.14,0
2019-1-8 2:45,0,0,0,858.37,26.95,0
2019-1-8 3:00,0,0,0,858.21,27.35,0
2019-1-8 3:15,0,0,0,858.01,26.9,0
2019-1-8 3:30,0,0,0,857.81,26.73,0
2019-1-8 3:45,0,0,0,857.52,27.11,0
2019-1-8 4:00,0,0,0,857.46,27.86,0
2019-1-8 4:15,0,0,0,857.52,30.79,0
2019-1-8 4:30,0,0,0,857.55,36.35,0
2019-1-8 4:45,0,0,0,857.45,36.67,0
2019-1-8 5:00,0,0,0,857.39,33.92,0
2019-1-8 5:15,0,0,0,857.59,36,0
2019-1-8 5:30,0,0,0,857.55,35.53,0
2019-1-8 5:45,0,0,0,857.56,36.67,0
2019-1-8 6:00,0,0,0,857.5,34.81,0
2019-1-8 6:15,0,0,0,857.49,35.25,0
2019-1-8 6:30,0,0,0,857.69,36.76,0
2019-1-8 6:45,0,0,0,857.76,32.89,0
2019-1-8 7:00,0,0,0,857.83,39.1,0
2019-1-8 7:15,0,0,0,857.92,45.93,0
2019-1-8 7:30,0,0,0,857.96,41.15,0
2019-1-8 7:45,0,0,0,857.74,37.15,0
2019-1-8 8:00,0,0,0,857.8,37.66,0
2019-1-8 8:15,1.87,2.333333,1.515333,857.89,40.53,0
2019-1-8 8:30,15.53,14.933333,12.613333,857.96,42.95,0.33
2019-1-8 8:45,41.2,36.2,33.454,858.13,44.41,1.12
2019-1-8 9:00,56.27,45.466667,45.689333,858.29,51.1,1.54
2019-1-8 9:15,76.73,63,62.307333,858.58,53.01,2.26
2019-1-8 9:30,81.87,70.8,66.474667,858.76,49.81,2.54
2019-1-8 9:45,89.07,77.533333,72.322,858.78,44.3,2.82
2019-1-8 10:00,70,65.2,56.839333,859.01,42.56,2.3
2019-1-8 10:15,73.13,68,59.382,859.23,47.19,2.38
2019-1-8 10:30,98.73,91.066667,80.170667,859.25,47.95,3.21
2019-1-8 10:45,117.33,104.533333,95.276,859.19,48.21,3.83
2019-1-8 11:00,125.93,112.8,102.258,859.13,42.08,4.1
2019-1-8 11:15,144.73,130.2,117.522667,859.01,43.77,4.66
2019-1-8 11:30,165.73,151.066667,134.574667,858.82,53.57,5.41
2019-1-8 11:45,180.93,160.133333,146.918667,858.43,48.54,5.9
2019-1-8 12:00,152.93,136.733333,124.182,858.29,51.73,4.98
2019-1-8 12:15,177.4,152.4,144.048667,857.85,52.86,5.68
2019-1-8 12:30,159.87,144.8,129.811333,857.73,55.41,5.27
2019-1-8 12:45,191.67,173.4,155.632667,857.61,47.29,6.34
2019-1-8 13:00,207.4,184.466667,168.408667,856.86,48.43,6.77
2019-1-8 13:15,227.67,201.733333,184.864,856.81,41.44,7.44
2019-1-8 13:30,254.4,213.133333,206.572667,856.42,39.54,8.1
2019-1-8 13:45,274.13,220.8,222.596667,856.17,39.9,8.66
2019-1-8 14:00,226.4,194.866667,183.836,855.68,39.42,7.22
2019-1-8 14:15,184.73,162.2,150.002667,855.69,40.66,6.03
2019-1-8 14:30,157.8,139.333333,128.134,855.27,40.65,5.15
2019-1-8 14:45,179.27,158.266667,145.564667,855.05,40.16,5.81
2019-1-8 15:00,192.67,168.266667,156.446,854.89,39.29,6.28
2019-1-8 15:15,191.33,164.2,155.362,854.56,39.66,6.06
2019-1-8 15:30,203.33,173.666667,165.106667,854.34,39.23,6.53
2019-1-8 15:45,183.13,158.066667,148.704667,854.2,38.78,5.84
2019-1-8 16:00,153.6,134.4,124.724,854.27,38.31,4.97
2019-1-8 16:15,119.07,105.2,96.682667,854.37,37.8,3.8
2019-1-8 16:30,108.67,98,88.236,854.4,38.43,3.46
2019-1-8 16:45,99.2,89,80.55,854.48,38.61,3.19
2019-1-8 17:00,76.67,68.333333,62.253333,854.42,38.41,2.41
2019-1-8 17:15,60.4,54.533333,49.044667,854.51,38.75,1.85
2019-1-8 17:30,52.13,47.8,42.331333,854.63,37.96,1.62
2019-1-8 17:45,34.07,31.733333,27.663333,854.79,37.5,1.04
2019-1-8 18:00,24.87,22.933333,20.193333,854.76,43.63,0.76
2019-1-8 18:15,9.13,7.6,7.416,854.99,50.67,0.14
2019-1-8 18:30,1.87,1.866667,1.516,855.12,52.41,0
2019-1-8 18:45,0,0,0,855.27,56.34,0
2019-1-8 19:00,0,0,0,855.36,59.15,0
2019-1-8 19:15,0,0,0,855.7,59.94,0
2019-1-8 19:30,0,0,0,855.65,61.61,0
2019-1-8 19:45,0,0,0,856.05,62.1,0
2019-1-8 20:00,0,0,0,856.01,62.63,0
2019-1-8 20:15,0,0,0,855.77,62.71,0
2019-1-8 20:30,0,0,0,856.19,62.47,0
2019-1-8 20:45,0,0,0,856.28,63.99,0
2019-1-8 21:00,0,0,0,856.08,64.45,0
2019-1-8 21:15,0,0,0,856.34,63.69,0
2019-1-8 21:30,0,0,0,856.61,64.36,0
2019-1-8 21:45,0,0,0,856.58,65.21,0
2019-1-8 22:00,0,0,0,856.44,65.53,0
2019-1-8 22:15,0,0,0,856.52,64.39,0
2019-1-8 22:30,0,0,0,856.73,63.89,0
2019-1-8 22:45,0,0,0,856.83,64.19,0
2019-1-8 23:00,0,0,0,857.02,64.02,0
2019-1-8 23:15,0,0,0,857.25,65.41,0
2019-1-8 23:30,0,0,0,856.85,66.69,0
2019-1-8 23:45,0,0,0,857.06,67.21,0
2019-1-9 0:00,0,0,0,856.9,67.72,0
2019-1-9 0:15,0,0,0,856.89,68.38,0
2019-1-9 0:30,0,0,0,856.97,68.39,0
2019-1-9 0:45,0,0,0,856.8,69.81,0
2019-1-9 1:00,0,0,0,856.73,71.13,0
2019-1-9 1:15,0,0,0,856.71,70.93,0
2019-1-9 1:30,0,0,0,856.62,70.12,0
2019-1-9 1:45,0,0,0,856.61,69.88,0
2019-1-9 2:00,0,0,0,856.68,70.11,0
2019-1-9 2:15,0,0,0,856.57,71.27,0
2019-1-9 2:30,0,0,0,856.65,67.38,0
2019-1-9 2:45,0,0,0,856.62,59.98,0
2019-1-9 3:00,0,0,0,856.54,60.57,0
2019-1-9 3:15,0,0,0,856.53,60.99,0
2019-1-9 3:30,0,0,0,856.5,63.95,0
2019-1-9 3:45,0,0,0,856.61,62.26,0
2019-1-9 4:00,0,0,0,856.46,61.19,0
2019-1-9 4:15,0,0,0,856.28,61.14,0
2019-1-9 4:30,0,0,0,856.26,59.24,0
2019-1-9 4:45,0,0,0,856.31,63.99,0
2019-1-9 5:00,0,0,0,856.69,73.49,0
2019-1-9 5:15,0,0,0,856.71,77.85,0
2019-1-9 5:30,0,0,0,856.72,71.27,0
2019-1-9 5:45,0,0,0,856.67,63.33,0
2019-1-9 6:00,0,0,0,856.6,59.39,0
2019-1-9 6:15,0,0,0,856.61,58.85,0
2019-1-9 6:30,0,0,0,856.74,60.18,0
2019-1-9 6:45,0,0,0,856.87,62.85,0
2019-1-9 7:00,0,0,0,857.11,67.18,0
2019-1-9 7:15,0,0,0,857.34,70.49,0
2019-1-9 7:30,0,0,0,857.52,69.49,0
2019-1-9 7:45,0,0,0,857.63,69.77,0
2019-1-9 8:00,0,0,0,857.78,66.05,0
2019-1-9 8:15,0.4,0.533333,0.324,858.07,62.48,0
2019-1-9 8:30,11.4,7.333333,9.258,858.18,62.17,0.2
2019-1-9 8:45,25.4,16.933333,20.625333,858.48,67.74,0.66
2019-1-9 9:00,108,39.266667,87.695333,858.69,72.75,2.6
2019-1-9 9:15,222.6,111.533333,180.75,858.64,70.05,6.85
2019-1-9 9:30,330.27,147.333333,268.176,858.46,62.79,9.79
2019-1-9 9:45,501.47,180.8,407.191333,858.78,59.65,12.08
2019-1-9 10:00,592,200.133333,480.703333,858.92,58.35,14.22
2019-1-9 10:15,676.4,258.533333,549.238,859.08,55.9,16.65
2019-1-9 10:30,641.53,246.4,520.925333,859.19,54.8,16.49
2019-1-9 10:45,780.93,276.2,634.118,859.29,52.77,19.4
2019-1-9 11:00,788.07,241.866667,639.911333,859.25,51.09,19.95
2019-1-9 11:15,824.53,207.933333,669.520667,859.17,49.91,21.01
2019-1-9 11:30,857.2,171,696.046667,859.01,49.4,21.68
2019-1-9 11:45,900.47,146.6,731.18,858.79,47.49,22.6
2019-1-9 12:00,640.27,107.2,519.896667,858.41,44.2,16.03
2019-1-9 12:15,531.07,88.933333,431.224667,858.27,43.09,16.18
2019-1-9 12:30,1006.13,120.666667,816.98,858.02,39.65,23.13
2019-1-9 12:45,590.4,103.066667,479.403333,857.67,39.21,18.62
2019-1-9 13:00,1072.53,97.133333,870.896667,857.29,37.82,26.73
2019-1-9 13:15,1053.87,65.866667,855.74,856.86,36.47,25.94
2019-1-9 13:30,1024.13,64.466667,831.595333,856.52,35.49,25.22
2019-1-9 13:45,980.73,82.866667,796.356,856.04,32.72,24.52
2019-1-9 14:00,936.6,88.6,760.519333,855.64,31.45,24.02
2019-1-9 14:15,848.47,94.8,688.955333,855.37,31.41,21.52
2019-1-9 14:30,780.53,83.133333,633.794,854.99,30.01,21.78
2019-1-9 14:45,677,66.066667,549.724,854.65,28.49,18.93
2019-1-9 15:00,829.8,61.133333,673.796667,854.37,26.69,21.85
2019-1-9 15:15,749.27,55.466667,608.404667,854.05,24.99,20.89
2019-1-9 15:30,836.33,70.333333,679.104,853.82,23.85,22.84
2019-1-9 15:45,781.4,57.733333,634.496667,853.74,25.06,21.39
2019-1-9 16:00,706.73,61,573.867333,853.75,26.01,19.42
2019-1-9 16:15,707.33,76.533333,574.355333,853.78,26.65,19.41
2019-1-9 16:30,642.8,52.6,521.952667,853.87,28.19,17.52
2019-1-9 16:45,590.27,50.266667,479.296,854.06,30.55,16.06
2019-1-9 17:00,534.6,42.533333,434.094667,854.21,29.88,14.31
2019-1-9 17:15,479.2,45.866667,389.111333,854.44,29.34,12.5
2019-1-9 17:30,395.53,38.333333,321.172667,854.63,30.15,10.05
2019-1-9 17:45,312.6,31.2,253.831333,854.72,34.23,7.55
2019-1-9 18:00,222.53,25.133333,180.697333,854.66,30.57,4.9
2019-1-9 18:15,136.93,16.533333,111.19,854.75,38.24,2.7
2019-1-9 18:30,10.27,2.333333,8.336667,854.99,47.66,0.06
2019-1-9 18:45,0.07,0,0.054,855.16,50.69,0
2019-1-9 19:00,0,0,0,855.31,51.12,0
2019-1-9 19:15,0,0,0,855.47,51.21,0
2019-1-9 19:30,0,0,0,855.59,51.49,0
2019-1-9 19:45,0,0,0,855.82,51.21,0
2019-1-9 20:00,0,0,0,855.93,50.51,0
2019-1-9 20:15,0,0,0,856.14,48.99,0
2019-1-9 20:30,0,0,0,856.21,49.83,0
2019-1-9 20:45,0,0,0,856.39,49.61,0
2019-1-9 21:00,0,0,0,856.51,48.81,0
2019-1-9 21:15,0,0,0,856.51,48.67,0
2019-1-9 21:30,0,0,0,856.54,48.47,0
2019-1-9 21:45,0,0,0,856.61,47.69,0
2019-1-9 22:00,0,0,0,856.68,46.85,0
2019-1-9 22:15,0,0,0,856.81,44.57,0
2019-1-9 22:30,0,0,0,856.78,46.51,0
2019-1-9 22:45,0,0,0,856.74,45.62,0
2019-1-9 23:00,0,0,0,856.83,46.11,0
2019-1-9 23:15,0,0,0,856.89,46.61,0
2019-1-9 23:30,0,0,0,856.91,47.77,0
2019-1-9 23:45,0,0,0,856.97,47.62,0
2019-1-10 0:00,0,0,0,857.11,48.17,0
2019-1-10 0:15,0,0,0,857.07,48.44,0
2019-1-10 0:30,0,0,0,857.02,48.49,0
2019-1-10 0:45,0,0,0,857.03,48.6,0
2019-1-10 1:00,0,0,0,856.88,48.94,0
2019-1-10 1:15,0,0,0,856.97,48.63,0
2019-1-10 1:30,0,0,0,857.04,49.39,0
2019-1-10 1:45,0,0,0,856.98,50.59,0
2019-1-10 2:00,0,0,0,856.88,50.89,0
2019-1-10 2:15,0,0,0,856.75,51.32,0
2019-1-10 2:30,0,0,0,856.72,52.07,0
2019-1-10 2:45,0,0,0,856.8,53.73,0
2019-1-10 3:00,0,0,0,856.8,54.79,0
2019-1-10 3:15,0,0,0,856.8,55.32,0
2019-1-10 3:30,0,0,0,856.86,56.95,0
2019-1-10 3:45,0,0,0,856.88,57.24,0
2019-1-10 4:00,0,0,0,856.91,57.13,0
2019-1-10 4:15,0,0,0,856.92,60.04,0
2019-1-10 4:30,0,0,0,856.9,60.29,0
2019-1-10 4:45,0,0,0,856.77,59.31,0
2019-1-10 5:00,0,0,0,856.66,57.43,0
2019-1-10 5:15,0,0,0,856.48,57.91,0
2019-1-10 5:30,0,0,0,856.5,59.41,0
2019-1-10 5:45,0,0,0,856.38,61.48,0
2019-1-10 6:00,0,0,0,856.33,61.43,0
2019-1-10 6:15,0,0,0,856.44,61.34,0
2019-1-10 6:30,0,0,0,856.61,62.89,0
2019-1-10 6:45,0,0,0,856.81,66.13,0
2019-1-10 7:00,0,0,0,857.07,67.9,0
2019-1-10 7:15,0,0,0,857.28,68.53,0
2019-1-10 7:30,0,0,0,857.33,67.44,0
2019-1-10 7:45,0,0,0,857.46,65.3,0
2019-1-10 8:00,0,0,0,857.7,67.55,0
2019-1-10 8:15,0.2,0.6,0.162,857.86,69.52,0
2019-1-10 8:30,3.47,6,2.814667,858.04,66.16,0
2019-1-10 8:45,12.6,11.2,10.232,858.16,66.4,0.19
2019-1-10 9:00,23.53,23.6,19.108667,858.37,67.31,0.64
2019-1-10 9:15,30.27,26.6,24.577333,858.56,65.43,0.8
2019-1-10 9:30,41.6,32.066667,33.779333,858.52,63.85,1.1
